,kalimat,kalimat_token
517,alhamdulilah beberapa kali perjalanan pesan tiket lewat apk ini lancar jaya tanpa ada kendala apapun dan di loket cekin cukup menunjukkan barkot di tiket online aja tanpa perlu mencerak print dulu semoga semakin sukses kai,"['alhamdulilah', 'beberapa', 'kali', 'perjalanan', 'pesan', 'tiket', 'lewat', 'apk', 'ini', 'lancar', 'jaya', 'tanpa', 'ada', 'kendala', 'apapun', 'dan', 'di', 'loket', 'cekin', 'cukup', 'menunjukkan', 'barkot', 'di', 'tiket', 'online', 'aja', 'tanpa', 'perlu', 'mencerak', 'print', 'dulu', 'semoga', 'semakin', 'sukses', 'kai']"
369,tampilannya bagus tapi saat mau masuk ke aplikasi lamanya mbuat emosi banget,"['tampilannya', 'bagus', 'tapi', 'saat', 'mau', 'masuk', 'ke', 'aplikasi', 'lamanya', 'mbuat', 'emosi', 'banget']"
194,upgrade yang baru bagus dan lancar di pembayaran pake qris nya juga lancar,"['upgrade', 'yang', 'baru', 'bagus', 'dan', 'lancar', 'di', 'pembayaran', 'pake', 'qris', 'nya', 'juga', 'lancar']"
519,semakin memberikan kemudahan customer update an yg baru ini bintang buat update an terbarunya kai udah ga lemot lagi jadi jos mantp is the best lancar jaya lebih suka aplikasi terbaru ini karena mudah dimengerti oleh customer pengguna,"['semakin', 'memberikan', 'kemudahan', 'customer', 'update', 'an', 'yg', 'baru', 'ini', 'bintang', 'buat', 'update', 'an', 'terbarunya', 'kai', 'udah', 'ga', 'lemot', 'lagi', 'jadi', 'jos', 'mantp', 'is', 'the', 'best', 'lancar', 'jaya', 'lebih', 'suka', 'aplikasi', 'terbaru', 'ini', 'karena', 'mudah', 'dimengerti', 'oleh', 'customer', 'pengguna']"
344,terlalu bnyak menu semakin lemot aplikasinya,"['terlalu', 'bnyak', 'menu', 'semakin', 'lemot', 'aplikasinya']"
594,saya mau lihat jadwal kereta sekaligus pesan tiket udah lbih mudah padahal sblmnya lemottt parah pdhal waktu itu lgi urgent,"['saya', 'mau', 'lihat', 'jadwal', 'kereta', 'sekaligus', 'pesan', 'tiket', 'udah', 'lbih', 'mudah', 'padahal', 'sblmnya', 'lemottt', 'parah', 'pdhal', 'waktu', 'itu', 'lgi', 'urgent']"
525,mau naik kereta api bookingnya makin mudah aplikase lancar,"['mau', 'naik', 'kereta', 'api', 'bookingnya', 'makin', 'mudah', 'aplikase', 'lancar']"
67,thanks tampilan baru lebih intuitif,"['thanks', 'tampilan', 'baru', 'lebih', 'intuitif']"
338,tujuannya apa nampilin promo tp tidak tersedia lebih bagus dan mudah versi sebelum nya,"['tujuannya', 'apa', 'nampilin', 'promo', 'tp', 'tidak', 'tersedia', 'lebih', 'bagus', 'dan', 'mudah', 'versi', 'sebelum', 'nya']"
168,metode pembayaran sangat terbatas tidak ada fitur ganti nomor padahal nomor sudah tidak aktif tidak ada tombol pembayaran jika tidak sengaja keluar dr aplikasi,"['metode', 'pembayaran', 'sangat', 'terbatas', 'tidak', 'ada', 'fitur', 'ganti', 'nomor', 'padahal', 'nomor', 'sudah', 'tidak', 'aktif', 'tidak', 'ada', 'tombol', 'pembayaran', 'jika', 'tidak', 'sengaja', 'keluar', 'dr', 'aplikasi']"
533,alhamdulillah jd lebih mudah lancar dulu susah banget kl mau hapus email akun krn sdh tdk aktif skrg kl mau ganti nomer caranya udh gampang bgt sukaaa,"['alhamdulillah', 'jd', 'lebih', 'mudah', 'lancar', 'dulu', 'susah', 'banget', 'kl', 'mau', 'hapus', 'email', 'akun', 'krn', 'sdh', 'tdk', 'aktif', 'skrg', 'kl', 'mau', 'ganti', 'nomer', 'caranya', 'udh', 'gampang', 'bgt', 'sukaaa']"
162,wahh tampilan nya sekarang ok banget cuma sayang metode pembayaran masih dibatasi kartu debit mandiri sama ovo mohon tambahin dong ewallet gopay dan dana terus debit bri mandiri sama bca,"['wahh', 'tampilan', 'nya', 'sekarang', 'ok', 'banget', 'cuma', 'sayang', 'metode', 'pembayaran', 'masih', 'dibatasi', 'kartu', 'debit', 'mandiri', 'sama', 'ovo', 'mohon', 'tambahin', 'dong', 'ewallet', 'gopay', 'dan', 'dana', 'terus', 'debit', 'bri', 'mandiri', 'sama', 'bca']"
309,mudah buat cari dan pesen tiket kemarin udah transaksi qris sukses tiket buat besok pp sangat memudahkan ga perlu bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesen', 'tiket', 'kemarin', 'udah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'ga', 'perlu', 'bingung', 'lagi']"
193,sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket jadi sangat mudah bgt lacar jg,"['sudah', 'byk', 'plusnya', 'daripada', 'yang', 'lama', 'metode', 'pembayaran', 'jg', 'banyk', 'beli', 'tiket', 'jadi', 'sangat', 'mudah', 'bgt', 'lacar', 'jg']"
152,setelah update gak ada masalah login aman cek fitur lain aman aplikasi nya lebih smooth padahal hpku kentang lho,"['setelah', 'update', 'gak', 'ada', 'masalah', 'login', 'aman', 'cek', 'fitur', 'lain', 'aman', 'aplikasi', 'nya', 'lebih', 'smooth', 'padahal', 'hpku', 'kentang', 'lho']"
346,tampilan baru malah makin lemot parah aplikasi nya,"['tampilan', 'baru', 'malah', 'makin', 'lemot', 'parah', 'aplikasi', 'nya']"
356,versi terbaru tapi makin buruk login via email dan no hp tetap aja muter sampe berkecambah,"['versi', 'terbaru', 'tapi', 'makin', 'buruk', 'login', 'via', 'email', 'dan', 'no', 'hp', 'tetap', 'aja', 'muter', 'sampe', 'berkecambah']"
226,tampilan baru bukan lebih mempermudah tapi lebih mempersulit kasian kalo orang awam untuk melakukan pemesanan lewat apk kai access,"['tampilan', 'baru', 'bukan', 'lebih', 'mempermudah', 'tapi', 'lebih', 'mempersulit', 'kasian', 'kalo', 'orang', 'awam', 'untuk', 'melakukan', 'pemesanan', 'lewat', 'apk', 'kai', 'access']"
352,versi terbaru tapi makin buruk login via email dan no hp tetap aja muter sampe berkecambah,"['versi', 'terbaru', 'tapi', 'makin', 'buruk', 'login', 'via', 'email', 'dan', 'no', 'hp', 'tetap', 'aja', 'muter', 'sampe', 'berkecambah']"
103,di update bukannya makin bagus malah makin buruk tidak se simpel praktis dulu banyak iklan,"['di', 'update', 'bukannya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'tidak', 'se', 'simpel', 'praktis', 'dulu', 'banyak', 'iklan']"
415,banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses lebih running sama versi yang lama nya merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa sudah coba telpon dan tanya ke service center juga ga ada solusi sudah saya coba manual unistall kemudian download install lagi sama saja gabisa harus jadi perhatian dong ini,"['banyak', 'fitur', 'dan', 'pilihannya', 'tapi', 'gabusa', 'sama', 'saja', 'kalo', 'tidak', 'bisa', 'terakses', 'lebih', 'running', 'sama', 'versi', 'yang', 'lama', 'nya', 'merugikan', 'konsumen', 'apabila', 'ada', 'sesuatu', 'mendesak', 'dan', 'butuh', 'reshcedulle', 'tiket', 'tetapi', 'gabisa', 'sudah', 'coba', 'telpon', 'dan', 'tanya', 'ke', 'service', 'center', 'juga', 'ga', 'ada', 'solusi', 'sudah', 'saya', 'coba', 'manual', 'unistall', 'kemudian', 'download', 'install', 'lagi', 'sama', 'saja', 'gabisa', 'harus', 'jadi', 'perhatian', 'dong', 'ini']"
74,aplikasinya mempermudah dan bagus,"['aplikasinya', 'mempermudah', 'dan', 'bagus']"
447,baru di update apknya lancar terus ga bikin nggu makin lama,"['baru', 'di', 'update', 'apknya', 'lancar', 'terus', 'ga', 'bikin', 'nggu', 'makin', 'lama']"
593,alamdulillah setelah update akses menjadi lebih lancar tidak seperti pada aplikasi sebelumnya lemot saat memilih kursi timeout tdk perlu nunggu waktu lama membuang waktu,"['alamdulillah', 'setelah', 'update', 'akses', 'menjadi', 'lebih', 'lancar', 'tidak', 'seperti', 'pada', 'aplikasi', 'sebelumnya', 'lemot', 'saat', 'memilih', 'kursi', 'timeout', 'tdk', 'perlu', 'nunggu', 'waktu', 'lama', 'membuang', 'waktu']"
119,jadi makin ribet bagi orang tua ini menyusahkan ya ui ux ny kalo dulu lebih sederhana,"['jadi', 'makin', 'ribet', 'bagi', 'orang', 'tua', 'ini', 'menyusahkan', 'ya', 'ui', 'ux', 'ny', 'kalo', 'dulu', 'lebih', 'sederhana']"
411,banyak fitur dan pilihannya tapi gabusa sama saja kalo tidak bisa terakses lebih running sama versi yang lama nya merugikan konsumen apabila ada sesuatu mendesak dan butuh reshcedulle tiket tetapi gabisa sudah coba telpon dan tanya ke service center juga ga ada solusi sudah saya coba manual unistall kemudian download install lagi sama saja gabisa harus jadi perhatian dong ini,"['banyak', 'fitur', 'dan', 'pilihannya', 'tapi', 'gabusa', 'sama', 'saja', 'kalo', 'tidak', 'bisa', 'terakses', 'lebih', 'running', 'sama', 'versi', 'yang', 'lama', 'nya', 'merugikan', 'konsumen', 'apabila', 'ada', 'sesuatu', 'mendesak', 'dan', 'butuh', 'reshcedulle', 'tiket', 'tetapi', 'gabisa', 'sudah', 'coba', 'telpon', 'dan', 'tanya', 'ke', 'service', 'center', 'juga', 'ga', 'ada', 'solusi', 'sudah', 'saya', 'coba', 'manual', 'unistall', 'kemudian', 'download', 'install', 'lagi', 'sama', 'saja', 'gabisa', 'harus', 'jadi', 'perhatian', 'dong', 'ini']"
434,setelah di upgrade jd susah mesen tiketnya sering pesan dengan metode pembayaran link aja pdhl di hp udah terpasang aplikasinya tp disuruh download,"['setelah', 'di', 'upgrade', 'jd', 'susah', 'mesen', 'tiketnya', 'sering', 'pesan', 'dengan', 'metode', 'pembayaran', 'link', 'aja', 'pdhl', 'di', 'hp', 'udah', 'terpasang', 'aplikasinya', 'tp', 'disuruh', 'download']"
511,aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
207,dalam proses pemesanan tiket lebih ribet dan memakan waktu yang lebih lama daripada versi yang dulu,"['dalam', 'proses', 'pemesanan', 'tiket', 'lebih', 'ribet', 'dan', 'memakan', 'waktu', 'yang', 'lebih', 'lama', 'daripada', 'versi', 'yang', 'dulu']"
353,woi admin balikin ke aplikasi lama lah lemot banget aplikasi update baru setelah update malah makin tdk user friendly filter hanya ada pilihan dulu bisa by waktu harga dan kelas pilih kursi juga hrs scroll atas bawah dulu layar tampak semua hadeuh bukannya makin maju,"['woi', 'admin', 'balikin', 'ke', 'aplikasi', 'lama', 'lah', 'lemot', 'banget', 'aplikasi', 'update', 'baru', 'setelah', 'update', 'malah', 'makin', 'tdk', 'user', 'friendly', 'filter', 'hanya', 'ada', 'pilihan', 'dulu', 'bisa', 'by', 'waktu', 'harga', 'dan', 'kelas', 'pilih', 'kursi', 'juga', 'hrs', 'scroll', 'atas', 'bawah', 'dulu', 'layar', 'tampak', 'semua', 'hadeuh', 'bukannya', 'makin', 'maju']"
374,habis update malah ribet dan sangat sangat lemot tolong di benahi lagi apa karena masih baru update belum dilalukan percobaan atau gmn cth di pencarian stasiun kereta sangat lambat loading nya dan stasiun tidak di temukan padahal di versi sebelumnya bisa langsung ketemu dan cepat pilih tempat duduk loading sampai mnit blm slesai ahirnya beli di traveloka aja balikin ke versi sebelumnya aja di tes dlu sampai benar jalan semua fiturnya sebelum apk nya di luncurin buat umum smg benerin,"['habis', 'update', 'malah', 'ribet', 'dan', 'sangat', 'sangat', 'lemot', 'tolong', 'di', 'benahi', 'lagi', 'apa', 'karena', 'masih', 'baru', 'update', 'belum', 'dilalukan', 'percobaan', 'atau', 'gmn', 'cth', 'di', 'pencarian', 'stasiun', 'kereta', 'sangat', 'lambat', 'loading', 'nya', 'dan', 'stasiun', 'tidak', 'di', 'temukan', 'padahal', 'di', 'versi', 'sebelumnya', 'bisa', 'langsung', 'ketemu', 'dan', 'cepat', 'pilih', 'tempat', 'duduk', 'loading', 'sampai', 'mnit', 'blm', 'slesai', 'ahirnya', 'beli', 'di', 'traveloka', 'aja', 'balikin', 'ke', 'versi', 'sebelumnya', 'aja', 'di', 'tes', 'dlu', 'sampai', 'benar', 'jalan', 'semua', 'fiturnya', 'sebelum', 'apk', 'nya', 'di', 'luncurin', 'buat', 'umum', 'smg', 'benerin']"
361,tampilan memang bagus setelah di update tetapi kulitas aplikasi lebih baik versi sebelumnya,"['tampilan', 'memang', 'bagus', 'setelah', 'di', 'update', 'tetapi', 'kulitas', 'aplikasi', 'lebih', 'baik', 'versi', 'sebelumnya']"
429,setelah update aplikasi sering bermasalah tidak bisa login ke aplikasi setelah pengisian kode otp karena selalu loading sehingga harus menunggu di block jam karena terlalu sering masukkan kode otp ingin melakukan pembayaran melalui qris namun kode qris tidak kunjung muncul sehingga tidak bisa bayar tiket jenis kelamin sudah diubah namun setelah direfresh kembali lagi ke jenis kelamin yang salah tertukar antara laki dan perempuan untuk semua penumpang,"['setelah', 'update', 'aplikasi', 'sering', 'bermasalah', 'tidak', 'bisa', 'login', 'ke', 'aplikasi', 'setelah', 'pengisian', 'kode', 'otp', 'karena', 'selalu', 'loading', 'sehingga', 'harus', 'menunggu', 'di', 'block', 'jam', 'karena', 'terlalu', 'sering', 'masukkan', 'kode', 'otp', 'ingin', 'melakukan', 'pembayaran', 'melalui', 'qris', 'namun', 'kode', 'qris', 'tidak', 'kunjung', 'muncul', 'sehingga', 'tidak', 'bisa', 'bayar', 'tiket', 'jenis', 'kelamin', 'sudah', 'diubah', 'namun', 'setelah', 'direfresh', 'kembali', 'lagi', 'ke', 'jenis', 'kelamin', 'yang', 'salah', 'tertukar', 'antara', 'laki', 'dan', 'perempuan', 'untuk', 'semua', 'penumpang']"
8,ada pembaruan bukannya tambah oke malah buruk,"['ada', 'pembaruan', 'bukannya', 'tambah', 'oke', 'malah', 'buruk']"
400,lemot mau mesen tiket lokal aja lama loading nya mesen harus online tapi apk nya lemot parah udah sulit jadi makin dipersulit,"['lemot', 'mau', 'mesen', 'tiket', 'lokal', 'aja', 'lama', 'loading', 'nya', 'mesen', 'harus', 'online', 'tapi', 'apk', 'nya', 'lemot', 'parah', 'udah', 'sulit', 'jadi', 'makin', 'dipersulit']"
36,tampilannya lebih suka yang dulu lebih iconic,"['tampilannya', 'lebih', 'suka', 'yang', 'dulu', 'lebih', 'iconic']"
139,fiturny banyak sepaket lemotnya juga minta ampun,"['fiturny', 'banyak', 'sepaket', 'lemotnya', 'juga', 'minta', 'ampun']"
253,fitur reduksi harga dihilangkan aplikasi juga sangat lemot ciri khas bumn bgt,"['fitur', 'reduksi', 'harga', 'dihilangkan', 'aplikasi', 'juga', 'sangat', 'lemot', 'ciri', 'khas', 'bumn', 'bgt']"
303,makin di upgrade makin lancar pesen tiket juga makin mudah tapilan nya juga lebih mordern suka bgt lebih fress,"['makin', 'di', 'upgrade', 'makin', 'lancar', 'pesen', 'tiket', 'juga', 'makin', 'mudah', 'tapilan', 'nya', 'juga', 'lebih', 'mordern', 'suka', 'bgt', 'lebih', 'fress']"
414,waktu pemesanan habis terus pembayaran terganggu aplikasi lemot gak bisa ganti kursi penumpang niat bikin aplikasi apa gak sih email yang saya kirim segera di cek disitu ada video kendalanya jangan merespon seperti bot pesan tiket ka lokal eror tolong perbaiki,"['waktu', 'pemesanan', 'habis', 'terus', 'pembayaran', 'terganggu', 'aplikasi', 'lemot', 'gak', 'bisa', 'ganti', 'kursi', 'penumpang', 'niat', 'bikin', 'aplikasi', 'apa', 'gak', 'sih', 'email', 'yang', 'saya', 'kirim', 'segera', 'di', 'cek', 'disitu', 'ada', 'video', 'kendalanya', 'jangan', 'merespon', 'seperti', 'bot', 'pesan', 'tiket', 'ka', 'lokal', 'eror', 'tolong', 'perbaiki']"
59,thanks tampilan baru lebih intuitif,"['thanks', 'tampilan', 'baru', 'lebih', 'intuitif']"
111,di update bukannya makin bagus malah makin buruk tidak se simpel praktis dulu banyak iklan,"['di', 'update', 'bukannya', 'makin', 'bagus', 'malah', 'makin', 'buruk', 'tidak', 'se', 'simpel', 'praktis', 'dulu', 'banyak', 'iklan']"
375,setelah di update ke fitur baru jadi lemot bgt,"['setelah', 'di', 'update', 'ke', 'fitur', 'baru', 'jadi', 'lemot', 'bgt']"
422,waktu pemesanan habis terus pembayaran terganggu aplikasi lemot gak bisa ganti kursi penumpang niat bikin aplikasi apa gak sih email yang saya kirim segera di cek disitu ada video kendalanya jangan merespon seperti bot pesan tiket ka lokal eror tolong perbaiki,"['waktu', 'pemesanan', 'habis', 'terus', 'pembayaran', 'terganggu', 'aplikasi', 'lemot', 'gak', 'bisa', 'ganti', 'kursi', 'penumpang', 'niat', 'bikin', 'aplikasi', 'apa', 'gak', 'sih', 'email', 'yang', 'saya', 'kirim', 'segera', 'di', 'cek', 'disitu', 'ada', 'video', 'kendalanya', 'jangan', 'merespon', 'seperti', 'bot', 'pesan', 'tiket', 'ka', 'lokal', 'eror', 'tolong', 'perbaiki']"
451,lancarr di hp ku tapi dg spek lumayan tinggi lo gatau kok orang orang bilanylemot banget tapi di aku lancar banyak promo hotel jug,"['lancarr', 'di', 'hp', 'ku', 'tapi', 'dg', 'spek', 'lumayan', 'tinggi', 'lo', 'gatau', 'kok', 'orang', 'orang', 'bilanylemot', 'banget', 'tapi', 'di', 'aku', 'lancar', 'banyak', 'promo', 'hotel', 'jug']"
262,tampilan interface tidak ramah setelah update ngga suka bgtt bikin mata sakit tapi menarik untung makin lancar pesen tiket nya mudah bayarnya juga bisa pake ovo soalnya saya user ovo bangwt,"['tampilan', 'interface', 'tidak', 'ramah', 'setelah', 'update', 'ngga', 'suka', 'bgtt', 'bikin', 'mata', 'sakit', 'tapi', 'menarik', 'untung', 'makin', 'lancar', 'pesen', 'tiket', 'nya', 'mudah', 'bayarnya', 'juga', 'bisa', 'pake', 'ovo', 'soalnya', 'saya', 'user', 'ovo', 'bangwt']"
513,aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
297,makin di upgrade makin lancar pesen tiket juga makin mudah tapilan nya juga lebih mordern suka bgt lebih fress,"['makin', 'di', 'upgrade', 'makin', 'lancar', 'pesen', 'tiket', 'juga', 'makin', 'mudah', 'tapilan', 'nya', 'juga', 'lebih', 'mordern', 'suka', 'bgt', 'lebih', 'fress']"
150,diperbarui makin bagus lancar trus fiturnya juga banyak dan lengkap jadi pesen tiket kereta bisa seklain pesen hotel beli kuota internet juga,"['diperbarui', 'makin', 'bagus', 'lancar', 'trus', 'fiturnya', 'juga', 'banyak', 'dan', 'lengkap', 'jadi', 'pesen', 'tiket', 'kereta', 'bisa', 'seklain', 'pesen', 'hotel', 'beli', 'kuota', 'internet', 'juga']"
266,pake aplikasi dulu setiap mau pesan tiket sering gagal tapi diaplikasi sekarang selalu berhasil dna lebih cepet juga tidak lemot,"['pake', 'aplikasi', 'dulu', 'setiap', 'mau', 'pesan', 'tiket', 'sering', 'gagal', 'tapi', 'diaplikasi', 'sekarang', 'selalu', 'berhasil', 'dna', 'lebih', 'cepet', 'juga', 'tidak', 'lemot']"
532,aplikasi lebih ringan dan mudah untuk digunakan juga penambahan fiturnya lengkap,"['aplikasi', 'lebih', 'ringan', 'dan', 'mudah', 'untuk', 'digunakan', 'juga', 'penambahan', 'fiturnya', 'lengkap']"
359,tampilannya bagus tapi saat mau masuk ke aplikasi lamanya mbuat emosi banget,"['tampilannya', 'bagus', 'tapi', 'saat', 'mau', 'masuk', 'ke', 'aplikasi', 'lamanya', 'mbuat', 'emosi', 'banget']"
544,setelah di update jadi lebih baik ngga zonk lagi baik dari performa fitur nya dll tampilan dan pengoperasian jugalebih efisien versi terbaru sumpah versi lamanya nyebelin aneh,"['setelah', 'di', 'update', 'jadi', 'lebih', 'baik', 'ngga', 'zonk', 'lagi', 'baik', 'dari', 'performa', 'fitur', 'nya', 'dll', 'tampilan', 'dan', 'pengoperasian', 'jugalebih', 'efisien', 'versi', 'terbaru', 'sumpah', 'versi', 'lamanya', 'nyebelin', 'aneh']"
38,tampilan barunya malah bikin bingung,"['tampilan', 'barunya', 'malah', 'bikin', 'bingung']"
457,updetan versi terbaru bner makin bagus deh dah galemot banget sanagat memudhakan daripada versi lama,"['updetan', 'versi', 'terbaru', 'bner', 'makin', 'bagus', 'deh', 'dah', 'galemot', 'banget', 'sanagat', 'memudhakan', 'daripada', 'versi', 'lama']"
307,kaai acces sya udah pesen tiket dan bayar pke qris dana memudahkan banget,"['kaai', 'acces', 'sya', 'udah', 'pesen', 'tiket', 'dan', 'bayar', 'pke', 'qris', 'dana', 'memudahkan', 'banget']"
198,tolong dong jangan di ganti susah dan bingung jadi nya mau pesen,"['tolong', 'dong', 'jangan', 'di', 'ganti', 'susah', 'dan', 'bingung', 'jadi', 'nya', 'mau', 'pesen']"
493,aplikasinya sangat mudah di gunakan tambah bagus dan tidak lemot,"['aplikasinya', 'sangat', 'mudah', 'di', 'gunakan', 'tambah', 'bagus', 'dan', 'tidak', 'lemot']"
377,ini setelah update kenapa aplikasi nya jadi lemot banget min bahkan logout sendiri pas mau masuk jdi gk bisa masuk keterangan nya failed request padahal udah biasa dulu pake kai acces tolong donk klo memang harus pake aplikasi aplikasinya yaa di bikin simpel dan mudah akses nya jangan jadi malah susah gini,"['ini', 'setelah', 'update', 'kenapa', 'aplikasi', 'nya', 'jadi', 'lemot', 'banget', 'min', 'bahkan', 'logout', 'sendiri', 'pas', 'mau', 'masuk', 'jdi', 'gk', 'bisa', 'masuk', 'keterangan', 'nya', 'failed', 'request', 'padahal', 'udah', 'biasa', 'dulu', 'pake', 'kai', 'acces', 'tolong', 'donk', 'klo', 'memang', 'harus', 'pake', 'aplikasi', 'aplikasinya', 'yaa', 'di', 'bikin', 'simpel', 'dan', 'mudah', 'akses', 'nya', 'jangan', 'jadi', 'malah', 'susah', 'gini']"
146,masih mudah dan gampang di pahami aplikasi yg terbaru,"['masih', 'mudah', 'dan', 'gampang', 'di', 'pahami', 'aplikasi', 'yg', 'terbaru']"
499,aplikasinya sangat mudah di gunakan tambah bagus dan tidak lemot,"['aplikasinya', 'sangat', 'mudah', 'di', 'gunakan', 'tambah', 'bagus', 'dan', 'tidak', 'lemot']"
546,tampilan jauh lebih baik dengan fitur unggulan terbarunya yang menarik thanks kai aplikasinya bagus dan lancar tdk ada trouble,"['tampilan', 'jauh', 'lebih', 'baik', 'dengan', 'fitur', 'unggulan', 'terbarunya', 'yang', 'menarik', 'thanks', 'kai', 'aplikasinya', 'bagus', 'dan', 'lancar', 'tdk', 'ada', 'trouble']"
147,setelah upgrade terbaru sangat memuaskan program ny berubah dan menjadi lebihh memuaskan lebih mudah aplikasi yg terbaru daripada yg sblum nya,"['setelah', 'upgrade', 'terbaru', 'sangat', 'memuaskan', 'program', 'ny', 'berubah', 'dan', 'menjadi', 'lebihh', 'memuaskan', 'lebih', 'mudah', 'aplikasi', 'yg', 'terbaru', 'daripada', 'yg', 'sblum', 'nya']"
449,sangat membantu sekali,"['sangat', 'membantu', 'sekali']"
348,setelah di update dan tampilan baru malah lebih parah bug ny loading lama lemot malah setelah update data nik berubah gmn ini team it ny,"['setelah', 'di', 'update', 'dan', 'tampilan', 'baru', 'malah', 'lebih', 'parah', 'bug', 'ny', 'loading', 'lama', 'lemot', 'malah', 'setelah', 'update', 'data', 'nik', 'berubah', 'gmn', 'ini', 'team', 'it', 'ny']"
325,update terbaru malah jadi parah tambah lemot dan tambah ribet,"['update', 'terbaru', 'malah', 'jadi', 'parah', 'tambah', 'lemot', 'dan', 'tambah', 'ribet']"
416,saat ini apk nya malah jadi kurang membantu detail kendala loadingnya lama sekali saat mau cek jadwal commuter line susah sekali mencari nama stasiun memakan banyak waktu loading namun hasil pencarian malah tidak keluar,"['saat', 'ini', 'apk', 'nya', 'malah', 'jadi', 'kurang', 'membantu', 'detail', 'kendala', 'loadingnya', 'lama', 'sekali', 'saat', 'mau', 'cek', 'jadwal', 'commuter', 'line', 'susah', 'sekali', 'mencari', 'nama', 'stasiun', 'memakan', 'banyak', 'waktu', 'loading', 'namun', 'hasil', 'pencarian', 'malah', 'tidak', 'keluar']"
123,jadi makin ribet bagi orang tua ini menyusahkan ya ui ux ny kalo dulu lebih sederhana,"['jadi', 'makin', 'ribet', 'bagi', 'orang', 'tua', 'ini', 'menyusahkan', 'ya', 'ui', 'ux', 'ny', 'kalo', 'dulu', 'lebih', 'sederhana']"
518,apk nya ngebantu bangettt apalagi kalo misalkan lagi butuh cepettt tiket kereta ditambah lagi bisa order makanan via apk juga,"['apk', 'nya', 'ngebantu', 'bangettt', 'apalagi', 'kalo', 'misalkan', 'lagi', 'butuh', 'cepettt', 'tiket', 'kereta', 'ditambah', 'lagi', 'bisa', 'order', 'makanan', 'via', 'apk', 'juga']"
96,setelah update malah fitur connecting train nya lemot ini aplikasi baru sekali atau update versi saja kalo update seharunya tidak mengganggu fitur yang sudah ada tetapi ini malah merusak fitur lama,"['setelah', 'update', 'malah', 'fitur', 'connecting', 'train', 'nya', 'lemot', 'ini', 'aplikasi', 'baru', 'sekali', 'atau', 'update', 'versi', 'saja', 'kalo', 'update', 'seharunya', 'tidak', 'mengganggu', 'fitur', 'yang', 'sudah', 'ada', 'tetapi', 'ini', 'malah', 'merusak', 'fitur', 'lama']"
143,diperbarui makin bagus lancar trus fiturnya juga banyak dan lengkap jadi pesen tiket kereta bisa seklain pesen hotel beli kuota internet juga,"['diperbarui', 'makin', 'bagus', 'lancar', 'trus', 'fiturnya', 'juga', 'banyak', 'dan', 'lengkap', 'jadi', 'pesen', 'tiket', 'kereta', 'bisa', 'seklain', 'pesen', 'hotel', 'beli', 'kuota', 'internet', 'juga']"
239,error daftar pesanan kosong upgrade gagal terus numbid ready harga promo gak bisa di pesan diupgrade begitu terus,"['error', 'daftar', 'pesanan', 'kosong', 'upgrade', 'gagal', 'terus', 'numbid', 'ready', 'harga', 'promo', 'gak', 'bisa', 'di', 'pesan', 'diupgrade', 'begitu', 'terus']"
399,aduh repot banget sih tiket saya hilang karena gak bisa masuk ke akun lama,"['aduh', 'repot', 'banget', 'sih', 'tiket', 'saya', 'hilang', 'karena', 'gak', 'bisa', 'masuk', 'ke', 'akun', 'lama']"
97,tambah lemot fitur nambah tapi sistem gak support,"['tambah', 'lemot', 'fitur', 'nambah', 'tapi', 'sistem', 'gak', 'support']"
371,jarang banget ngasi ulasan gini tp ini fix super lemot banget kukira semakin baik eh cuma tampilannya doang masa mau buka apk aja lemot poll kalo kek gini kan gak bisa bur buka pas mau scan barcode ya,"['jarang', 'banget', 'ngasi', 'ulasan', 'gini', 'tp', 'ini', 'fix', 'super', 'lemot', 'banget', 'kukira', 'semakin', 'baik', 'eh', 'cuma', 'tampilannya', 'doang', 'masa', 'mau', 'buka', 'apk', 'aja', 'lemot', 'poll', 'kalo', 'kek', 'gini', 'kan', 'gak', 'bisa', 'bur', 'buka', 'pas', 'mau', 'scan', 'barcode', 'ya']"
324,lemmootnya minta ampun tolong segera di perbaiki sistemnya lebih baik uninstal klo lemot bgt kya gini,"['lemmootnya', 'minta', 'ampun', 'tolong', 'segera', 'di', 'perbaiki', 'sistemnya', 'lebih', 'baik', 'uninstal', 'klo', 'lemot', 'bgt', 'kya', 'gini']"
279,bagus lancar dan pemuda kita untuk pesan tiket,"['bagus', 'lancar', 'dan', 'pemuda', 'kita', 'untuk', 'pesan', 'tiket']"
