,kalimat,kalimat_token
568,setelah memperbarui yang terbaru tampilan oke kualitasnya juga bagus banget memuat pas buka aplikasinya juga enggak lama pas mau ke pembayaran juga lancar banget pembayarannya dapat dilakukan dengan mudah ini nih aplikasi yang kita butuhkan cepat simpel dan mudah,"['setelah', 'memperbarui', 'yang', 'terbaru', 'tampilan', 'oke', 'kualitasnya', 'juga', 'bagus', 'banget', 'memuat', 'pas', 'buka', 'aplikasinya', 'juga', 'enggak', 'lama', 'pas', 'mau', 'ke', 'pembayaran', 'juga', 'lancar', 'banget', 'pembayarannya', 'dapat', 'dilakukan', 'dengan', 'mudah', 'ini', 'nih', 'aplikasi', 'yang', 'kita', 'butuhkan', 'cepat', 'simpel', 'dan', 'mudah']"
494,diperbarui malah bisa beli tiket dengan mudah lancar terus ui nya yang diperbaiki juga lebih keren lebih baik dari versi yang lama versi yang baru bagus banget performanya,"['diperbarui', 'malah', 'bisa', 'beli', 'tiket', 'dengan', 'mudah', 'lancar', 'terus', 'ui', 'nya', 'yang', 'diperbaiki', 'juga', 'lebih', 'keren', 'lebih', 'baik', 'dari', 'versi', 'yang', 'lama', 'versi', 'yang', 'baru', 'bagus', 'banget', 'performanya']"
185,setelah memperbarui jadi pengguna dan enggak ribet qris juga sudah ke deteksi waktu bayar enggak perlua waktu lama buat bayarnya cepat langsung bisa selesai,"['setelah', 'memperbarui', 'jadi', 'pengguna', 'dan', 'enggak', 'ribet', 'qris', 'juga', 'sudah', 'ke', 'deteksi', 'waktu', 'bayar', 'enggak', 'perlua', 'waktu', 'lama', 'buat', 'bayarnya', 'cepat', 'langsung', 'bisa', 'selesai']"
329,diperbaharui malah susah dibuka menyusahkan,"['diperbaharui', 'malah', 'susah', 'dibuka', 'menyusahkan']"
600,kai memperbarui otomatis di telepon seluler saya selatah saya buka dan coba versi barunya memang lebih pengguna ramah saya juga langsung pesan tiket untuk kebernangkatan ke surabaya dengan komuterline wah dari pencarian pemesanan dan bayarnya mudah banget lancar suwun kai,"['kai', 'memperbarui', 'otomatis', 'di', 'telepon', 'seluler', 'saya', 'selatah', 'saya', 'buka', 'dan', 'coba', 'versi', 'barunya', 'memang', 'lebih', 'pengguna', 'ramah', 'saya', 'juga', 'langsung', 'pesan', 'tiket', 'untuk', 'kebernangkatan', 'ke', 'surabaya', 'dengan', 'komuterline', 'wah', 'dari', 'pencarian', 'pemesanan', 'dan', 'bayarnya', 'mudah', 'banget', 'lancar', 'suwun', 'kai']"
473,sudah makin lancar enggak lambat lagi tetapi tampilan masih enak dahulu tampilan sekarang kayak pelangi perpaduan warna kurang cocok,"['sudah', 'makin', 'lancar', 'enggak', 'lambat', 'lagi', 'tetapi', 'tampilan', 'masih', 'enak', 'dahulu', 'tampilan', 'sekarang', 'kayak', 'pelangi', 'perpaduan', 'warna', 'kurang', 'cocok']"
302,tampilan oke pemesanan cepat langsung dapat,"['tampilan', 'oke', 'pemesanan', 'cepat', 'langsung', 'dapat']"
247,fitur kai pay ada penipuan karena tetapi tidak berfungsi apa apa tidak bisa untuk pembayaran penipuan karena saya yang salah atau aplikasinya yang salah ya padahal ads saldo lumayan di situ sisa dari pembelian tiket,"['fitur', 'kai', 'pay', 'ada', 'penipuan', 'karena', 'tetapi', 'tidak', 'berfungsi', 'apa', 'apa', 'tidak', 'bisa', 'untuk', 'pembayaran', 'penipuan', 'karena', 'saya', 'yang', 'salah', 'atau', 'aplikasinya', 'yang', 'salah', 'ya', 'padahal', 'ads', 'saldo', 'lumayan', 'di', 'situ', 'sisa', 'dari', 'pembelian', 'tiket']"
31,mata saya lebih nyaman dengan warna biru khas kai daripada yang unggu,"['mata', 'saya', 'lebih', 'nyaman', 'dengan', 'warna', 'biru', 'khas', 'kai', 'daripada', 'yang', 'unggu']"
531,sejak diperbarui malah makin mudah aplikasinya enggak lambat lagi mudah sekali ketika cek tiket dan ketika menyelesaikan langkah setep setelah isi data penumpang pembaruan terbaru ini sangat membantu saya puas,"['sejak', 'diperbarui', 'malah', 'makin', 'mudah', 'aplikasinya', 'enggak', 'lambat', 'lagi', 'mudah', 'sekali', 'ketika', 'cek', 'tiket', 'dan', 'ketika', 'menyelesaikan', 'langkah', 'setep', 'setelah', 'isi', 'data', 'penumpang', 'pembaruan', 'terbaru', 'ini', 'sangat', 'membantu', 'saya', 'puas']"
388,aplikasinya sangat lama saya batal terus saat mau bayar karena memuatnya lama sampai waktu limit pembayarannya habis,"['aplikasinya', 'sangat', 'lama', 'saya', 'batal', 'terus', 'saat', 'mau', 'bayar', 'karena', 'memuatnya', 'lama', 'sampai', 'waktu', 'limit', 'pembayarannya', 'habis']"
581,dari segi performa kai akses terbaru lebih baik daripada sebelumnya pesan tiek makin mudah dan bayarnya bisa pakai qris ada fiturbuat pesan hotel juga lengkap,"['dari', 'segi', 'performa', 'kai', 'akses', 'terbaru', 'lebih', 'baik', 'daripada', 'sebelumnya', 'pesan', 'tiek', 'makin', 'mudah', 'dan', 'bayarnya', 'bisa', 'pakai', 'qris', 'ada', 'fiturbuat', 'pesan', 'hotel', 'juga', 'lengkap']"
482,tampilan oke pemesanan cepat langsung dapat,"['tampilan', 'oke', 'pemesanan', 'cepat', 'langsung', 'dapat']"
607,kai access yang sudah diperbarui erornya sudah enggak eror sudah normal semua mulai pesan tiket pembayaran dll nya,"['kai', 'access', 'yang', 'sudah', 'diperbarui', 'erornya', 'sudah', 'enggak', 'eror', 'sudah', 'normal', 'semua', 'mulai', 'pesan', 'tiket', 'pembayaran', 'dll', 'nya']"
114,cari tiketnya jadi sedikit menyusahkan harus lemah dahulu kurang jelas tiket mana yang tersedia sekali jelas tampilan di versi sebelumnya dan jadi tidak bisa menyesal tiket yang tersedia sedih menurut harga dsb yang tersorting hanya judul besar tiket sarannya mungkin dikembalikan saja tampilan tiketnya seperti versi sebelumnya menurut saya itu sudah sangat jelas,"['cari', 'tiketnya', 'jadi', 'sedikit', 'menyusahkan', 'harus', 'lemah', 'dahulu', 'kurang', 'jelas', 'tiket', 'mana', 'yang', 'tersedia', 'sekali', 'jelas', 'tampilan', 'di', 'versi', 'sebelumnya', 'dan', 'jadi', 'tidak', 'bisa', 'menyesal', 'tiket', 'yang', 'tersedia', 'sedih', 'menurut', 'harga', 'dsb', 'yang', 'tersorting', 'hanya', 'judul', 'besar', 'tiket', 'sarannya', 'mungkin', 'dikembalikan', 'saja', 'tampilan', 'tiketnya', 'seperti', 'versi', 'sebelumnya', 'menurut', 'saya', 'itu', 'sudah', 'sangat', 'jelas']"
203,dalam proses pemesanan tiket lebih ribet dan memakan waktu yang lebih lama daripada versi yang dahulu,"['dalam', 'proses', 'pemesanan', 'tiket', 'lebih', 'ribet', 'dan', 'memakan', 'waktu', 'yang', 'lebih', 'lama', 'daripada', 'versi', 'yang', 'dahulu']"
141,setelah memperbarui enggak ada masalah masuk aman cek fitur lain aman aplikasinya lebih lembut padahal telepon selulerku kentang lo dy ps,"['setelah', 'memperbarui', 'enggak', 'ada', 'masalah', 'masuk', 'aman', 'cek', 'fitur', 'lain', 'aman', 'aplikasinya', 'lebih', 'lembut', 'padahal', 'telepon', 'selulerku', 'kentang', 'lo', 'dy', 'ps']"
444,performanya sedikit lebih baik dari sebelumnya,"['performanya', 'sedikit', 'lebih', 'baik', 'dari', 'sebelumnya']"
312,aplikasi versi lama suka lama kalau sudah masuk ke pembayaran tetapi versi baru ini jadi lebih lancar dan mudah buat cari pesan tieknya,"['aplikasi', 'versi', 'lama', 'suka', 'lama', 'kalau', 'sudah', 'masuk', 'ke', 'pembayaran', 'tetapi', 'versi', 'baru', 'ini', 'jadi', 'lebih', 'lancar', 'dan', 'mudah', 'buat', 'cari', 'pesan', 'tieknya']"
7,masih bagus yang lama setelah diperbarui malah bobrok,"['masih', 'bagus', 'yang', 'lama', 'setelah', 'diperbarui', 'malah', 'bobrok']"
535,sejak diperbarui malah makin mudah aplikasinya enggak lambat lagi mudah sekali ketika cek tiket dan ketika menyelesaikan langkah setep setelah isi data penumpang pembaruan terbaru ini sangat membantu saya puas,"['sejak', 'diperbarui', 'malah', 'makin', 'mudah', 'aplikasinya', 'enggak', 'lambat', 'lagi', 'mudah', 'sekali', 'ketika', 'cek', 'tiket', 'dan', 'ketika', 'menyelesaikan', 'langkah', 'setep', 'setelah', 'isi', 'data', 'penumpang', 'pembaruan', 'terbaru', 'ini', 'sangat', 'membantu', 'saya', 'puas']"
19,sudah sesuai harapan,"['sudah', 'sesuai', 'harapan']"
172,solusi pembelian tiket kereta api yang mudah,"['solusi', 'pembelian', 'tiket', 'kereta', 'api', 'yang', 'mudah']"
479,setelah memperbarui tampilan lebih colour full lebih lengkap bahkan jadwal commuterline suka dengan versi baru kai performanya meningkat jadi lebih cepat,"['setelah', 'memperbarui', 'tampilan', 'lebih', 'colour', 'full', 'lebih', 'lengkap', 'bahkan', 'jadwal', 'commuterline', 'suka', 'dengan', 'versi', 'baru', 'kai', 'performanya', 'meningkat', 'jadi', 'lebih', 'cepat']"
478,tampilan oke pemesanan cepat langsung dapat,"['tampilan', 'oke', 'pemesanan', 'cepat', 'langsung', 'dapat']"
25,memudahkan dalam perjalanan cepat juga pendukung buat yang suka bepergian,"['memudahkan', 'dalam', 'perjalanan', 'cepat', 'juga', 'pendukung', 'buat', 'yang', 'suka', 'bepergian']"
398,jelek benar benar jelek saya sampai enggak bisa kerja tetap waktu karena sulitnya pesan tiket dari aplikasi ini mending kembalikan ke yang sebelumnya enggak ribet yang ini memuatnya bikin darah tinggi,"['jelek', 'benar', 'benar', 'jelek', 'saya', 'sampai', 'enggak', 'bisa', 'kerja', 'tetap', 'waktu', 'karena', 'sulitnya', 'pesan', 'tiket', 'dari', 'aplikasi', 'ini', 'mending', 'kembalikan', 'ke', 'yang', 'sebelumnya', 'enggak', 'ribet', 'yang', 'ini', 'memuatnya', 'bikin', 'darah', 'tinggi']"
470,pembaruannya bagus tetapi lebih bagus lagi kalau ada tema warna gelap,"['pembaruannya', 'bagus', 'tetapi', 'lebih', 'bagus', 'lagi', 'kalau', 'ada', 'tema', 'warna', 'gelap']"
368,lebih baik jangan diperbarui dahulu memang dari segi ui bagus cuma masih banyak eror,"['lebih', 'baik', 'jangan', 'diperbarui', 'dahulu', 'memang', 'dari', 'segi', 'ui', 'bagus', 'cuma', 'masih', 'banyak', 'eror']"
433,setelah memperbarui aplikasi sering bermasalah tidak bisa masuk ke aplikasi setelah pengisian kode otp karena selalu memuat sehingga harus menunggu diblokir jam karena terlalu sering masukkan kode otp ingin melakukan pembayaran melalui qris namun kode qris tidak kunjung muncul sehingga tidak bisa bayar tiket jenis kelamin sudah diubah namun setelah di refresh kembali lagi ke jenis kelamin yang salah tertukar antara laki dan perempuan untuk semua penumpang,"['setelah', 'memperbarui', 'aplikasi', 'sering', 'bermasalah', 'tidak', 'bisa', 'masuk', 'ke', 'aplikasi', 'setelah', 'pengisian', 'kode', 'otp', 'karena', 'selalu', 'memuat', 'sehingga', 'harus', 'menunggu', 'diblokir', 'jam', 'karena', 'terlalu', 'sering', 'masukkan', 'kode', 'otp', 'ingin', 'melakukan', 'pembayaran', 'melalui', 'qris', 'namun', 'kode', 'qris', 'tidak', 'kunjung', 'muncul', 'sehingga', 'tidak', 'bisa', 'bayar', 'tiket', 'jenis', 'kelamin', 'sudah', 'diubah', 'namun', 'setelah', 'di', 'refresh', 'kembali', 'lagi', 'ke', 'jenis', 'kelamin', 'yang', 'salah', 'tertukar', 'antara', 'laki', 'dan', 'perempuan', 'untuk', 'semua', 'penumpang']"
245,fitur kai pay ada penipuan karena tetapi tidak berfungsi apa apa tidak bisa untuk pembayaran penipuan karena saya yang salah atau aplikasinya yang salah ya padahal ads saldo lumayan di situ sisa dari pembelian tiket,"['fitur', 'kai', 'pay', 'ada', 'penipuan', 'karena', 'tetapi', 'tidak', 'berfungsi', 'apa', 'apa', 'tidak', 'bisa', 'untuk', 'pembayaran', 'penipuan', 'karena', 'saya', 'yang', 'salah', 'atau', 'aplikasinya', 'yang', 'salah', 'ya', 'padahal', 'ads', 'saldo', 'lumayan', 'di', 'situ', 'sisa', 'dari', 'pembelian', 'tiket']"
334,sekelas aplikasi pemerintah jeleknya minta ampun peladen jelek,"['sekelas', 'aplikasi', 'pemerintah', 'jeleknya', 'minta', 'ampun', 'peladen', 'jelek']"
154,diperbarui makin bagus lancar terus fiturnya juga banyak dan lengkap jadi pesan tiket kereta bisa selain pesan hotel beli kuota internet juga,"['diperbarui', 'makin', 'bagus', 'lancar', 'terus', 'fiturnya', 'juga', 'banyak', 'dan', 'lengkap', 'jadi', 'pesan', 'tiket', 'kereta', 'bisa', 'selain', 'pesan', 'hotel', 'beli', 'kuota', 'internet', 'juga']"
126,cari tiketnya jadi sedikit menyusahkan harus lemah dahulu kurang jelas tiket mana yang tersedia sekali jelas tampilan di versi sebelumnya dan jadi tidak bisa menyesal tiket yang tersedia sedih menurut harga dsb yang tersorting hanya judul besar tiket sarannya mungkin dikembalikan saja tampilan tiketnya seperti versi sebelumnya menurut saya itu sudah sangat jelas,"['cari', 'tiketnya', 'jadi', 'sedikit', 'menyusahkan', 'harus', 'lemah', 'dahulu', 'kurang', 'jelas', 'tiket', 'mana', 'yang', 'tersedia', 'sekali', 'jelas', 'tampilan', 'di', 'versi', 'sebelumnya', 'dan', 'jadi', 'tidak', 'bisa', 'menyesal', 'tiket', 'yang', 'tersedia', 'sedih', 'menurut', 'harga', 'dsb', 'yang', 'tersorting', 'hanya', 'judul', 'besar', 'tiket', 'sarannya', 'mungkin', 'dikembalikan', 'saja', 'tampilan', 'tiketnya', 'seperti', 'versi', 'sebelumnya', 'menurut', 'saya', 'itu', 'sudah', 'sangat', 'jelas']"
363,jarang banget mengasih ulasan begini tetapi ini pasti super lambat banget kukira makin baik eh cuma tampilannya doang masa mau buka aplikasi saja lemot pol kalau kayak begini kan enggak bisa bur buka pas mau penipuan kode ya,"['jarang', 'banget', 'mengasih', 'ulasan', 'begini', 'tetapi', 'ini', 'pasti', 'super', 'lambat', 'banget', 'kukira', 'makin', 'baik', 'eh', 'cuma', 'tampilannya', 'doang', 'masa', 'mau', 'buka', 'aplikasi', 'saja', 'lemot', 'pol', 'kalau', 'kayak', 'begini', 'kan', 'enggak', 'bisa', 'bur', 'buka', 'pas', 'mau', 'penipuan', 'kode', 'ya']"
113,ternyata tidak sepenuhnya memudahkan proses pengembapan tetap diminta ktp untuk pengecekan apa gunanya kita mengisi data pribadi saat buat akun kalau hanya bikin ribet cek ktp aplikasi tidak berguna dyy dyy tambahan tampilan juga bikin ribet kalau mau pilih kereta beda dengan aplikasi sebelumnya jadi menyesal ditingkatkan ke access kaidyy dyy,"['ternyata', 'tidak', 'sepenuhnya', 'memudahkan', 'proses', 'pengembapan', 'tetap', 'diminta', 'ktp', 'untuk', 'pengecekan', 'apa', 'gunanya', 'kita', 'mengisi', 'data', 'pribadi', 'saat', 'buat', 'akun', 'kalau', 'hanya', 'bikin', 'ribet', 'cek', 'ktp', 'aplikasi', 'tidak', 'berguna', 'dyy', 'dyy', 'tambahan', 'tampilan', 'juga', 'bikin', 'ribet', 'kalau', 'mau', 'pilih', 'kereta', 'beda', 'dengan', 'aplikasi', 'sebelumnya', 'jadi', 'menyesal', 'ditingkatkan', 'ke', 'access', 'kaidyy', 'dyy']"
173,mudah lancar pembayarannya yang tidak punya atm bisa melalui indomaret alfamart mantap,"['mudah', 'lancar', 'pembayarannya', 'yang', 'tidak', 'punya', 'atm', 'bisa', 'melalui', 'indomaret', 'alfamart', 'mantap']"
57,tampilan yang makin memudahkan,"['tampilan', 'yang', 'makin', 'memudahkan']"
340,ha ini apa malah jadi enggak bisa dibuka sama sekali dari tadi buka cuma muncul logone tok enggak berfungsi sama sekali,"['ha', 'ini', 'apa', 'malah', 'jadi', 'enggak', 'bisa', 'dibuka', 'sama', 'sekali', 'dari', 'tadi', 'buka', 'cuma', 'muncul', 'logone', 'tok', 'enggak', 'berfungsi', 'sama', 'sekali']"
222,lemot banget banget setiap mau buka memuatnya lama padahal jaringan sudah bangus terus aplikasinya harus ditingkatkan setiap mau buka harus masukkan otp nya entah lewat surel sms padahal sebelumnya pernah kasih otp,"['lemot', 'banget', 'banget', 'setiap', 'mau', 'buka', 'memuatnya', 'lama', 'padahal', 'jaringan', 'sudah', 'bangus', 'terus', 'aplikasinya', 'harus', 'ditingkatkan', 'setiap', 'mau', 'buka', 'harus', 'masukkan', 'otp', 'nya', 'entah', 'lewat', 'surel', 'sms', 'padahal', 'sebelumnya', 'pernah', 'kasih', 'otp']"
17,membantu sekali mantap pokoknya,"['membantu', 'sekali', 'mantap', 'pokoknya']"
316,mudah buat cari dan pesan tiket kemarin sudah transaksi qris sukses tiket buat besok pp sangat memudahkan enggak perlu bingung bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesan', 'tiket', 'kemarin', 'sudah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'enggak', 'perlu', 'bingung', 'bingung', 'lagi']"
255,saya beli tiket tetapi kok bayarnya dobel saya isi saldo kai pay ribu harga tiket kereta api lokal saya beli tiket untuk orang saja kok tiba tiba saldo saya tinggal kok pembayaran bisa dobel begitu tolong pihak kai kejelasaannya,"['saya', 'beli', 'tiket', 'tetapi', 'kok', 'bayarnya', 'dobel', 'saya', 'isi', 'saldo', 'kai', 'pay', 'ribu', 'harga', 'tiket', 'kereta', 'api', 'lokal', 'saya', 'beli', 'tiket', 'untuk', 'orang', 'saja', 'kok', 'tiba', 'tiba', 'saldo', 'saya', 'tinggal', 'kok', 'pembayaran', 'bisa', 'dobel', 'begitu', 'tolong', 'pihak', 'kai', 'kejelasaannya']"
505,iya sih makin lancar tetapi aplikasi yang baru tidak efektif dalam pemilihan kursi tampilan kursi mending di aplikasi yang lama lebih efektif dan efisien,"['iya', 'sih', 'makin', 'lancar', 'tetapi', 'aplikasi', 'yang', 'baru', 'tidak', 'efektif', 'dalam', 'pemilihan', 'kursi', 'tampilan', 'kursi', 'mending', 'di', 'aplikasi', 'yang', 'lama', 'lebih', 'efektif', 'dan', 'efisien']"
589,alamdulillah setelah memperbarui akses menjadi lebih lancar tidak seperti pada aplikasi sebelumnya lemot saat memilih kursi timeout tidak perlu menunggu waktu lama membuang waktu,"['alamdulillah', 'setelah', 'memperbarui', 'akses', 'menjadi', 'lebih', 'lancar', 'tidak', 'seperti', 'pada', 'aplikasi', 'sebelumnya', 'lemot', 'saat', 'memilih', 'kursi', 'timeout', 'tidak', 'perlu', 'menunggu', 'waktu', 'lama', 'membuang', 'waktu']"
190,pembuatan yang baru bagus dan lancar di pembayaran pakai qris nya juga lancar,"['pembuatan', 'yang', 'baru', 'bagus', 'dan', 'lancar', 'di', 'pembayaran', 'pakai', 'qris', 'nya', 'juga', 'lancar']"
367,jarang banget mengasih ulasan begini tetapi ini pasti super lambat banget kukira makin baik eh cuma tampilannya doang masa mau buka aplikasi saja lemot pol kalau kayak begini kan enggak bisa bur buka pas mau penipuan kode ya,"['jarang', 'banget', 'mengasih', 'ulasan', 'begini', 'tetapi', 'ini', 'pasti', 'super', 'lambat', 'banget', 'kukira', 'makin', 'baik', 'eh', 'cuma', 'tampilannya', 'doang', 'masa', 'mau', 'buka', 'aplikasi', 'saja', 'lemot', 'pol', 'kalau', 'kayak', 'begini', 'kan', 'enggak', 'bisa', 'bur', 'buka', 'pas', 'mau', 'penipuan', 'kode', 'ya']"
541,setelah diperbarui jadi lebih baik enggak tidak sesuai harapan lagi baik dari performa fitur nya dll tampilan dan pengoperasian juga lebih efisien versi terbaru sumpah versi lamanya menyebalkan aneh,"['setelah', 'diperbarui', 'jadi', 'lebih', 'baik', 'enggak', 'tidak', 'sesuai', 'harapan', 'lagi', 'baik', 'dari', 'performa', 'fitur', 'nya', 'dll', 'tampilan', 'dan', 'pengoperasian', 'juga', 'lebih', 'efisien', 'versi', 'terbaru', 'sumpah', 'versi', 'lamanya', 'menyebalkan', 'aneh']"
321,pembaruan terbaru malah jadi parah tambah lemot dan tambah ribet,"['pembaruan', 'terbaru', 'malah', 'jadi', 'parah', 'tambah', 'lemot', 'dan', 'tambah', 'ribet']"
94,coba dihilangkan saja fitur yang enggak mengerti sama kai kayak beli paket data pulsa dan token listrik biar aplikasi ini makin efisien dan mengurangi beban peladen juga sehingga enggak kelebihan ketika lagi banyak yang mengakses atau war tiket,"['coba', 'dihilangkan', 'saja', 'fitur', 'yang', 'enggak', 'mengerti', 'sama', 'kai', 'kayak', 'beli', 'paket', 'data', 'pulsa', 'dan', 'token', 'listrik', 'biar', 'aplikasi', 'ini', 'makin', 'efisien', 'dan', 'mengurangi', 'beban', 'peladen', 'juga', 'sehingga', 'enggak', 'kelebihan', 'ketika', 'lagi', 'banyak', 'yang', 'mengakses', 'atau', 'war', 'tiket']"
180,mudah lancar pembayarannya yang tidak punya atm bisa melalui indomaret alfamart mantap,"['mudah', 'lancar', 'pembayarannya', 'yang', 'tidak', 'punya', 'atm', 'bisa', 'melalui', 'indomaret', 'alfamart', 'mantap']"
527,aplikasi kaiacces ada perbarui makin simpel dan mempermudah makin lancar dan enggak lambat juga,"['aplikasi', 'kaiacces', 'ada', 'perbarui', 'makin', 'simpel', 'dan', 'mempermudah', 'makin', 'lancar', 'dan', 'enggak', 'lambat', 'juga']"
350,menjadi tidak simpel,"['menjadi', 'tidak', 'simpel']"
456,kualitasnya lebih baik untuk baru diperbarui saya mau pesan tiket juga makin mudah sudah tidak eror dan lambat,"['kualitasnya', 'lebih', 'baik', 'untuk', 'baru', 'diperbarui', 'saya', 'mau', 'pesan', 'tiket', 'juga', 'makin', 'mudah', 'sudah', 'tidak', 'eror', 'dan', 'lambat']"
605,aplikasinya sekarang sudah tidak sering eror jadi waktu mau memesan tiket selalu lancar tidak kehabisan waktu pembayarannya juga mudah dengan menggunakan qris,"['aplikasinya', 'sekarang', 'sudah', 'tidak', 'sering', 'eror', 'jadi', 'waktu', 'mau', 'memesan', 'tiket', 'selalu', 'lancar', 'tidak', 'kehabisan', 'waktu', 'pembayarannya', 'juga', 'mudah', 'dengan', 'menggunakan', 'qris']"
5,penyegaran ui ux nya sangat membantu sekali terus tingkatkan pelayanan dan pengembangan aplikasi selalu terima masukan dari pengguna jadikan bahan evaluasi agar lebih baik lagi,"['penyegaran', 'ui', 'ux', 'nya', 'sangat', 'membantu', 'sekali', 'terus', 'tingkatkan', 'pelayanan', 'dan', 'pengembangan', 'aplikasi', 'selalu', 'terima', 'masukan', 'dari', 'pengguna', 'jadikan', 'bahan', 'evaluasi', 'agar', 'lebih', 'baik', 'lagi']"
45,pembaruan terbaru tampilan terbaru bukannya memperbaiki malah mempersulit tiket sudah habis untuk apa masih pada menongol lebih suka tampilan yang lama simpel dan tidak beribet,"['pembaruan', 'terbaru', 'tampilan', 'terbaru', 'bukannya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'sudah', 'habis', 'untuk', 'apa', 'masih', 'pada', 'menongol', 'lebih', 'suka', 'tampilan', 'yang', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
311,kaai acces saya sudah pesan tiket dan bayar pakai qris dana memudahkan banget,"['kaai', 'acces', 'saya', 'sudah', 'pesan', 'tiket', 'dan', 'bayar', 'pakai', 'qris', 'dana', 'memudahkan', 'banget']"
412,saat ini aplikasinya malah jadi kurang membantu detail kendala memuatnya lama sekali saat mau cek jadwal komuter line susah sekali mencari nama stasiun memakan banyak waktu memuat namun hasil pencarian malah tidak keluar,"['saat', 'ini', 'aplikasinya', 'malah', 'jadi', 'kurang', 'membantu', 'detail', 'kendala', 'memuatnya', 'lama', 'sekali', 'saat', 'mau', 'cek', 'jadwal', 'komuter', 'line', 'susah', 'sekali', 'mencari', 'nama', 'stasiun', 'memakan', 'banyak', 'waktu', 'memuat', 'namun', 'hasil', 'pencarian', 'malah', 'tidak', 'keluar']"
485,bagus benar benar bagus baik performa tampilan,"['bagus', 'benar', 'benar', 'bagus', 'baik', 'performa', 'tampilan']"
16,oke kok aplikasinya semoga makin ditingkatkan,"['oke', 'kok', 'aplikasinya', 'semoga', 'makin', 'ditingkatkan']"
48,aplikasi terbaru otomatis tampilannya sekarang tambah ribet dan bikin bingung lebih simpel tampilan yang lama seharusnya kalau memang ada perbarui lebih mempermudah ini malah sebaliknya,"['aplikasi', 'terbaru', 'otomatis', 'tampilannya', 'sekarang', 'tambah', 'ribet', 'dan', 'bikin', 'bingung', 'lebih', 'simpel', 'tampilan', 'yang', 'lama', 'seharusnya', 'kalau', 'memang', 'ada', 'perbarui', 'lebih', 'mempermudah', 'ini', 'malah', 'sebaliknya']"
595,baru tahu kai access ada pembaruan pas mau pesan tiket aplikasinya lancar banget,"['baru', 'tahu', 'kai', 'access', 'ada', 'pembaruan', 'pas', 'mau', 'pesan', 'tiket', 'aplikasinya', 'lancar', 'banget']"
561,sudah bisa pakai qris di kai access aya kai akun ada suka dengan pembayaran qris jadi lebih simpel ditambah uga aplikasinya makin satset,"['sudah', 'bisa', 'pakai', 'qris', 'di', 'kai', 'access', 'aya', 'kai', 'akun', 'ada', 'suka', 'dengan', 'pembayaran', 'qris', 'jadi', 'lebih', 'simpel', 'ditambah', 'uga', 'aplikasinya', 'makin', 'satset']"
3,pembaruan baru bukan tambah baik malah tambah lambat mending pakai yang sebelumnya sudah bagus kenapa kok diganti lagi malah jadi semarwut jadi aplikasi tidak fedah malahan saran saya kembalikan seperti aplikasi sebelumnya saja mudah nyaman dan bagus,"['pembaruan', 'baru', 'bukan', 'tambah', 'baik', 'malah', 'tambah', 'lambat', 'mending', 'pakai', 'yang', 'sebelumnya', 'sudah', 'bagus', 'kenapa', 'kok', 'diganti', 'lagi', 'malah', 'jadi', 'semarwut', 'jadi', 'aplikasi', 'tidak', 'fedah', 'malahan', 'saran', 'saya', 'kembalikan', 'seperti', 'aplikasi', 'sebelumnya', 'saja', 'mudah', 'nyaman', 'dan', 'bagus']"
357,pembaruan aplikasi kok malah jadi bikin susah tampilannya bikin pusing tambah repot lagi pembatalan kode qris enggak bisa diunduh terus masa harus pakai telepon seluler kecewa dy dy,"['pembaruan', 'aplikasi', 'kok', 'malah', 'jadi', 'bikin', 'susah', 'tampilannya', 'bikin', 'pusing', 'tambah', 'repot', 'lagi', 'pembatalan', 'kode', 'qris', 'enggak', 'bisa', 'diunduh', 'terus', 'masa', 'harus', 'pakai', 'telepon', 'seluler', 'kecewa', 'dy', 'dy']"
465,semenjak perbarui aplikasi sudah enggak lambat tetapi tampilan membingungkan kereta yang penuh masih muncul untungnya pesan tiket sama bayarnya aman dan gampang banget,"['semenjak', 'perbarui', 'aplikasi', 'sudah', 'enggak', 'lambat', 'tetapi', 'tampilan', 'membingungkan', 'kereta', 'yang', 'penuh', 'masih', 'muncul', 'untungnya', 'pesan', 'tiket', 'sama', 'bayarnya', 'aman', 'dan', 'gampang', 'banget']"
