,kalimat,kalimat_token
403,saya pelanggan setia kai merasa paus dengan versi terbaruny memudahkan dlm segala hal pesan tiket mudah cek tiket kereta mudah bayrnya mudah fitur tambahan yng juga berguna bagi saya salutnya dg tambahan fitur yg banyak tpai masih lancar terus ga lemot lemot,"['saya', 'pelanggan', 'setia', 'kai', 'merasa', 'paus', 'dengan', 'versi', 'terbaruny', 'memudahkan', 'dlm', 'segala', 'hal', 'pesan', 'tiket', 'mudah', 'cek', 'tiket', 'kereta', 'mudah', 'bayrnya', 'mudah', 'fitur', 'tambahan', 'yng', 'juga', 'berguna', 'bagi', 'saya', 'salutnya', 'dg', 'tambahan', 'fitur', 'yg', 'banyak', 'tpai', 'masih', 'lancar', 'terus', 'ga', 'lemot', 'lemot']"
333,sejak diupdate malah makin mudah aplikasinya ga lemot lagi mudah sekali ketika cek tiket dan ketika menyelesaikan step by step setelah isi data penumpang update terbaru ini sangat membantu saya puas,"['sejak', 'diupdate', 'malah', 'makin', 'mudah', 'aplikasinya', 'ga', 'lemot', 'lagi', 'mudah', 'sekali', 'ketika', 'cek', 'tiket', 'dan', 'ketika', 'menyelesaikan', 'step', 'by', 'step', 'setelah', 'isi', 'data', 'penumpang', 'update', 'terbaru', 'ini', 'sangat', 'membantu', 'saya', 'puas']"
419,banyak tools tp lemot suka time out,"['banyak', 'tools', 'tp', 'lemot', 'suka', 'time', 'out']"
281,abis tak update tampikan baru malah makin bagus dan jadi makin lancar mw cari tiket juga gampang,"['abis', 'tak', 'update', 'tampikan', 'baru', 'malah', 'makin', 'bagus', 'dan', 'jadi', 'makin', 'lancar', 'mw', 'cari', 'tiket', 'juga', 'gampang']"
272,sudah byk plusnya daripada yang lama metode pembayaran jg banyk beli tiket jadi sangat mudah bgt lacar jg,"['sudah', 'byk', 'plusnya', 'daripada', 'yang', 'lama', 'metode', 'pembayaran', 'jg', 'banyk', 'beli', 'tiket', 'jadi', 'sangat', 'mudah', 'bgt', 'lacar', 'jg']"
500,mau masuk lancar bgt proses ke pembayaran juga lancar sampai sampai waktu pembayaran hanya butuh waktu yang cepet ga lama ini aplikasi super lancar dari segalanya,"['mau', 'masuk', 'lancar', 'bgt', 'proses', 'ke', 'pembayaran', 'juga', 'lancar', 'sampai', 'sampai', 'waktu', 'pembayaran', 'hanya', 'butuh', 'waktu', 'yang', 'cepet', 'ga', 'lama', 'ini', 'aplikasi', 'super', 'lancar', 'dari', 'segalanya']"
69,baru di update apknya lancar terus ga bikin nggu makin lama,"['baru', 'di', 'update', 'apknya', 'lancar', 'terus', 'ga', 'bikin', 'nggu', 'makin', 'lama']"
261,tampilan ok pemesanan cepat lgsung dapat,"['tampilan', 'ok', 'pemesanan', 'cepat', 'lgsung', 'dapat']"
428,aplikasi mudah digunakan gak ribet mau ganti jadwal pembatalan tiket cukup lewat aplikasi,"['aplikasi', 'mudah', 'digunakan', 'gak', 'ribet', 'mau', 'ganti', 'jadwal', 'pembatalan', 'tiket', 'cukup', 'lewat', 'aplikasi']"
545,versi baru memang lebih menarik dengan tanpilan dan fitur baru saya pesen tiket goshow langsung dapet ga ada lagi tuh macet lemot semua lancar aja kalo saya suka dg pembayaran qrisnya lebih simepl,"['versi', 'baru', 'memang', 'lebih', 'menarik', 'dengan', 'tanpilan', 'dan', 'fitur', 'baru', 'saya', 'pesen', 'tiket', 'goshow', 'langsung', 'dapet', 'ga', 'ada', 'lagi', 'tuh', 'macet', 'lemot', 'semua', 'lancar', 'aja', 'kalo', 'saya', 'suka', 'dg', 'pembayaran', 'qrisnya', 'lebih', 'simepl']"
421,setelah di update ke fitur baru jadi lemot bgt,"['setelah', 'di', 'update', 'ke', 'fitur', 'baru', 'jadi', 'lemot', 'bgt']"
231,lebih mudah memakai aplikasi ini untuk pergi jauh dan tidak perlu repot ngntri lbh cepat jg,"['lebih', 'mudah', 'memakai', 'aplikasi', 'ini', 'untuk', 'pergi', 'jauh', 'dan', 'tidak', 'perlu', 'repot', 'ngntri', 'lbh', 'cepat', 'jg']"
271,jadi ribet pengoperasiannya,"['jadi', 'ribet', 'pengoperasiannya']"
149,lancar banget mau melakukan pembayaran juga gamapng,"['lancar', 'banget', 'mau', 'melakukan', 'pembayaran', 'juga', 'gamapng']"
124,lebih baik jangan di update dulu memang dari segi ui bagus cuma masih banyak eror,"['lebih', 'baik', 'jangan', 'di', 'update', 'dulu', 'memang', 'dari', 'segi', 'ui', 'bagus', 'cuma', 'masih', 'banyak', 'eror']"
568,sangat lancar buat pesen tiket kereta bookng hotel juga bisa lewat kai sekrang,"['sangat', 'lancar', 'buat', 'pesen', 'tiket', 'kereta', 'bookng', 'hotel', 'juga', 'bisa', 'lewat', 'kai', 'sekrang']"
494,tampilan baru kirain aplikasi tambah bagus eh ternyata makin jelek ga bisa login lagi katanya idnum already exist kalo kayak gini gimana mau pesan tiketnya lagi jadi ga guna aplikasinya,"['tampilan', 'baru', 'kirain', 'aplikasi', 'tambah', 'bagus', 'eh', 'ternyata', 'makin', 'jelek', 'ga', 'bisa', 'login', 'lagi', 'katanya', 'idnum', 'already', 'exist', 'kalo', 'kayak', 'gini', 'gimana', 'mau', 'pesan', 'tiketnya', 'lagi', 'jadi', 'ga', 'guna', 'aplikasinya']"
185,fiturnya lebih ribet membingungkan lebih simpel aplikasi sebelumnya,"['fiturnya', 'lebih', 'ribet', 'membingungkan', 'lebih', 'simpel', 'aplikasi', 'sebelumnya']"
329,updetan versi terbaru bner makin bagus deh dah galemot banget sanagat memudhakan daripada versi lama,"['updetan', 'versi', 'terbaru', 'bner', 'makin', 'bagus', 'deh', 'dah', 'galemot', 'banget', 'sanagat', 'memudhakan', 'daripada', 'versi', 'lama']"
600,aplikasinya kebanyakan fiture jembot kebanyakan kreatif aplikasinya sampe gabisa di pakai,"['aplikasinya', 'kebanyakan', 'fiture', 'jembot', 'kebanyakan', 'kreatif', 'aplikasinya', 'sampe', 'gabisa', 'di', 'pakai']"
473,mau masuk lancar bgt proses ke pembayaran juga lancar sampai sampai waktu pembayaran hanya butuh waktu yang cepet ga lama ini aplikasi super lancar dari segalanya,"['mau', 'masuk', 'lancar', 'bgt', 'proses', 'ke', 'pembayaran', 'juga', 'lancar', 'sampai', 'sampai', 'waktu', 'pembayaran', 'hanya', 'butuh', 'waktu', 'yang', 'cepet', 'ga', 'lama', 'ini', 'aplikasi', 'super', 'lancar', 'dari', 'segalanya']"
302,biasanya lemot poll tapi setelah update malah lancar teros,"['biasanya', 'lemot', 'poll', 'tapi', 'setelah', 'update', 'malah', 'lancar', 'teros']"
247,udah update versi terbaru tampilanya gemesssss banget sukaa malah lancarr banget juga,"['udah', 'update', 'versi', 'terbaru', 'tampilanya', 'gemesssss', 'banget', 'sukaa', 'malah', 'lancarr', 'banget', 'juga']"
31,makin di upgrade makin lancar pesen tiket juga makin mudah tapilan nya juga lebih mordern suka bgt lebih fress,"['makin', 'di', 'upgrade', 'makin', 'lancar', 'pesen', 'tiket', 'juga', 'makin', 'mudah', 'tapilan', 'nya', 'juga', 'lebih', 'mordern', 'suka', 'bgt', 'lebih', 'fress']"
531,semenjak upgrade makin lancar untuk pembayaran makin memudahkan,"['semenjak', 'upgrade', 'makin', 'lancar', 'untuk', 'pembayaran', 'makin', 'memudahkan']"
388,apk nya ngebantu bangettt apalagi kalo misalkan lagi butuh cepettt tiket kereta ditambah lagi bisa order makanan via apk juga,"['apk', 'nya', 'ngebantu', 'bangettt', 'apalagi', 'kalo', 'misalkan', 'lagi', 'butuh', 'cepettt', 'tiket', 'kereta', 'ditambah', 'lagi', 'bisa', 'order', 'makanan', 'via', 'apk', 'juga']"
581,setelah update malah ga lemot masuk nya dr segi tampilan makin oke dan performanya makin baik,"['setelah', 'update', 'malah', 'ga', 'lemot', 'masuk', 'nya', 'dr', 'segi', 'tampilan', 'makin', 'oke', 'dan', 'performanya', 'makin', 'baik']"
482,lemot banget buat beli dan cari tiket malah tambah gaenak ux nya hadehhh,"['lemot', 'banget', 'buat', 'beli', 'dan', 'cari', 'tiket', 'malah', 'tambah', 'gaenak', 'ux', 'nya', 'hadehhh']"
607,lebih baik jangan di update dulu memang dari segi ui bagus cuma masih banyak eror,"['lebih', 'baik', 'jangan', 'di', 'update', 'dulu', 'memang', 'dari', 'segi', 'ui', 'bagus', 'cuma', 'masih', 'banyak', 'eror']"
114,semejak update pesen tiket kreta loadingnya lama banget parahhhh jadi ketinggalan kreta gara gara mau pesen tiket tapi loadingnya gila lama banget kecewaaaa,"['semejak', 'update', 'pesen', 'tiket', 'kreta', 'loadingnya', 'lama', 'banget', 'parahhhh', 'jadi', 'ketinggalan', 'kreta', 'gara', 'gara', 'mau', 'pesen', 'tiket', 'tapi', 'loadingnya', 'gila', 'lama', 'banget', 'kecewaaaa']"
203,makin di upgrade makin lancar pesen tiket juga makin mudah tapilan nya juga lebih mordern suka bgt lebih fress,"['makin', 'di', 'upgrade', 'makin', 'lancar', 'pesen', 'tiket', 'juga', 'makin', 'mudah', 'tapilan', 'nya', 'juga', 'lebih', 'mordern', 'suka', 'bgt', 'lebih', 'fress']"
141,sebelumnya saya sudah beli tiket pake aplikasi lama trus saya cek di aplikasi tiket saya ilang tuh pertanggungjawabannya gimana,"['sebelumnya', 'saya', 'sudah', 'beli', 'tiket', 'pake', 'aplikasi', 'lama', 'trus', 'saya', 'cek', 'di', 'aplikasi', 'tiket', 'saya', 'ilang', 'tuh', 'pertanggungjawabannya', 'gimana']"
444,mata saya lebih nyaman dengan warna biru khas kai daripada yang ungu,"['mata', 'saya', 'lebih', 'nyaman', 'dengan', 'warna', 'biru', 'khas', 'kai', 'daripada', 'yang', 'ungu']"
312,tampilan baru malah semakin buruk,"['tampilan', 'baru', 'malah', 'semakin', 'buruk']"
7,ko tiba tiba update kaget ama logo dan mana barunya tapi jadi makin lancar sihh,"['ko', 'tiba', 'tiba', 'update', 'kaget', 'ama', 'logo', 'dan', 'mana', 'barunya', 'tapi', 'jadi', 'makin', 'lancar', 'sihh']"
535,aplikasi bagus banget setelah di update sudah tidak ada bug dan lancar banget,"['aplikasi', 'bagus', 'banget', 'setelah', 'di', 'update', 'sudah', 'tidak', 'ada', 'bug', 'dan', 'lancar', 'banget']"
19,setelah update aplikasi jadi lemot sekali sering tiba tiba log out sendiri susah saat mau membeli tiket dan menyulitkan saat boarding,"['setelah', 'update', 'aplikasi', 'jadi', 'lemot', 'sekali', 'sering', 'tiba', 'tiba', 'log', 'out', 'sendiri', 'susah', 'saat', 'mau', 'membeli', 'tiket', 'dan', 'menyulitkan', 'saat', 'boarding']"
172,dapat pesan tiket sambil rebahan mudah pilih kursi sesuai selera,"['dapat', 'pesan', 'tiket', 'sambil', 'rebahan', 'mudah', 'pilih', 'kursi', 'sesuai', 'selera']"
479,lancarr di hp ku tapi dg spek lumayan tinggi lo gatau kok orang orang bilanylemot banget tapi di aku lancar banyak promo hotel jug,"['lancarr', 'di', 'hp', 'ku', 'tapi', 'dg', 'spek', 'lumayan', 'tinggi', 'lo', 'gatau', 'kok', 'orang', 'orang', 'bilanylemot', 'banget', 'tapi', 'di', 'aku', 'lancar', 'banyak', 'promo', 'hotel', 'jug']"
478,penyegaran ui ux nya sngt membantu sekali teruss tingkatkan pelayanan dan pengembangan aplikasi selalu terima masukan dri user jadikan bahan evaluasi agar lbih baik lgi,"['penyegaran', 'ui', 'ux', 'nya', 'sngt', 'membantu', 'sekali', 'teruss', 'tingkatkan', 'pelayanan', 'dan', 'pengembangan', 'aplikasi', 'selalu', 'terima', 'masukan', 'dri', 'user', 'jadikan', 'bahan', 'evaluasi', 'agar', 'lbih', 'baik', 'lgi']"
25,mata saya lebih nyaman dengan warna biru khas kai daripada yang ungu,"['mata', 'saya', 'lebih', 'nyaman', 'dengan', 'warna', 'biru', 'khas', 'kai', 'daripada', 'yang', 'ungu']"
398,tampilannya lebih suka yang dulu lebih iconic,"['tampilannya', 'lebih', 'suka', 'yang', 'dulu', 'lebih', 'iconic']"
470,kualitasnya lebih baik untuk baru di update saya mau pesan tiket juga makin mudah sudah tidak eror dan lemot,"['kualitasnya', 'lebih', 'baik', 'untuk', 'baru', 'di', 'update', 'saya', 'mau', 'pesan', 'tiket', 'juga', 'makin', 'mudah', 'sudah', 'tidak', 'eror', 'dan', 'lemot']"
368,selaraskan antara kebijakan dan keandalan aplikasinya jangan buat peraturan untuk calon penumpang kereta lokal harus pesan tiket lewat aplikasi tapi aplikasinya tak bisa di andalkan kecepatan pelayanan melalui aplikasi juga menjadi daya tarik calon penumpang jangan sampai membuat penumpang menjadi kurang nyaman dengan performa aplikasi yang buruk,"['selaraskan', 'antara', 'kebijakan', 'dan', 'keandalan', 'aplikasinya', 'jangan', 'buat', 'peraturan', 'untuk', 'calon', 'penumpang', 'kereta', 'lokal', 'harus', 'pesan', 'tiket', 'lewat', 'aplikasi', 'tapi', 'aplikasinya', 'tak', 'bisa', 'di', 'andalkan', 'kecepatan', 'pelayanan', 'melalui', 'aplikasi', 'juga', 'menjadi', 'daya', 'tarik', 'calon', 'penumpang', 'jangan', 'sampai', 'membuat', 'penumpang', 'menjadi', 'kurang', 'nyaman', 'dengan', 'performa', 'aplikasi', 'yang', 'buruk']"
433,setelah di update dan tampilan baru malah lebih parah bug ny loading lama lemot malah setelah update data nik berubah gmn ini team it ny,"['setelah', 'di', 'update', 'dan', 'tampilan', 'baru', 'malah', 'lebih', 'parah', 'bug', 'ny', 'loading', 'lama', 'lemot', 'malah', 'setelah', 'update', 'data', 'nik', 'berubah', 'gmn', 'ini', 'team', 'it', 'ny']"
245,semenjak update aplikasi udah ngak lemot tapi tampilan membingungkan kereta yang penuh masih muncul untungnya pesen tiket sama bayar nya aman dan gampang bgt,"['semenjak', 'update', 'aplikasi', 'udah', 'ngak', 'lemot', 'tapi', 'tampilan', 'membingungkan', 'kereta', 'yang', 'penuh', 'masih', 'muncul', 'untungnya', 'pesen', 'tiket', 'sama', 'bayar', 'nya', 'aman', 'dan', 'gampang', 'bgt']"
334,update otomatis biasa nya tiket kereta yang sudah habis ga ditampilin ini yang sudah habis ditampilin kirain masih tersedia,"['update', 'otomatis', 'biasa', 'nya', 'tiket', 'kereta', 'yang', 'sudah', 'habis', 'ga', 'ditampilin', 'ini', 'yang', 'sudah', 'habis', 'ditampilin', 'kirain', 'masih', 'tersedia']"
154,gini dong lancar severny yg kemaren kok koneksinya timeout terus kalo diplikasi yg baru bisa sat set pesen tiket,"['gini', 'dong', 'lancar', 'severny', 'yg', 'kemaren', 'kok', 'koneksinya', 'timeout', 'terus', 'kalo', 'diplikasi', 'yg', 'baru', 'bisa', 'sat', 'set', 'pesen', 'tiket']"
126,saat ini apk nya malah jadi kurang membantu detail kendala loadingnya lama sekali saat mau cek jadwal commuter line susah sekali mencari nama stasiun memakan banyak waktu loading namun hasil pencarian malah tidak keluar,"['saat', 'ini', 'apk', 'nya', 'malah', 'jadi', 'kurang', 'membantu', 'detail', 'kendala', 'loadingnya', 'lama', 'sekali', 'saat', 'mau', 'cek', 'jadwal', 'commuter', 'line', 'susah', 'sekali', 'mencari', 'nama', 'stasiun', 'memakan', 'banyak', 'waktu', 'loading', 'namun', 'hasil', 'pencarian', 'malah', 'tidak', 'keluar']"
363,tampilan jauh lebih baik dengan fitur unggulan terbarunya yang menarik thanks kai aplikasinya bagus dan lancar tdk ada trouble,"['tampilan', 'jauh', 'lebih', 'baik', 'dengan', 'fitur', 'unggulan', 'terbarunya', 'yang', 'menarik', 'thanks', 'kai', 'aplikasinya', 'bagus', 'dan', 'lancar', 'tdk', 'ada', 'trouble']"
113,dari segi performa kai accsess terbaru lbih baik daripada seblumnya booking tiekt makin mudah dan bayarnya bisa pake qris ada fiturbuat pesen hotel juga lengkap,"['dari', 'segi', 'performa', 'kai', 'accsess', 'terbaru', 'lbih', 'baik', 'daripada', 'seblumnya', 'booking', 'tiekt', 'makin', 'mudah', 'dan', 'bayarnya', 'bisa', 'pake', 'qris', 'ada', 'fiturbuat', 'pesen', 'hotel', 'juga', 'lengkap']"
173,setelah update malah makin lancar lemot seblumnya saat masuk ke apk nya lemot bgt sekarnang yg mau bli tiket atau mau bepergian naik kereta jdi mudah apalagi yg mau pergi kerja,"['setelah', 'update', 'malah', 'makin', 'lancar', 'lemot', 'seblumnya', 'saat', 'masuk', 'ke', 'apk', 'nya', 'lemot', 'bgt', 'sekarnang', 'yg', 'mau', 'bli', 'tiket', 'atau', 'mau', 'bepergian', 'naik', 'kereta', 'jdi', 'mudah', 'apalagi', 'yg', 'mau', 'pergi', 'kerja']"
57,pembayaran ga ribet pake kaipay makin mempermudah user kai buat pesen tikt sih ini fiturbarunya satset parah lagi,"['pembayaran', 'ga', 'ribet', 'pake', 'kaipay', 'makin', 'mempermudah', 'user', 'kai', 'buat', 'pesen', 'tikt', 'sih', 'ini', 'fiturbarunya', 'satset', 'parah', 'lagi']"
340,lemot bgtttt si abis upgrade tp kualitas malah downgrade bolak balik pemesanan tinggal bayar aja lemotnya maasyaaallah mau apasi,"['lemot', 'bgtttt', 'si', 'abis', 'upgrade', 'tp', 'kualitas', 'malah', 'downgrade', 'bolak', 'balik', 'pemesanan', 'tinggal', 'bayar', 'aja', 'lemotnya', 'maasyaaallah', 'mau', 'apasi']"
222,mudah buat cari dan pesen tiket kemarin udah transaksi qris sukses tiket buat besok pp sangat memudahkan ga perlu bingung lagi,"['mudah', 'buat', 'cari', 'dan', 'pesen', 'tiket', 'kemarin', 'udah', 'transaksi', 'qris', 'sukses', 'tiket', 'buat', 'besok', 'pp', 'sangat', 'memudahkan', 'ga', 'perlu', 'bingung', 'lagi']"
17,diupdate malah bisa beli tiket dg mudah lancar terus ui nya yg diperbaiki jg lebih keren lebih baik dari versi yg lama versi yg baru bagus banget performanya,"['diupdate', 'malah', 'bisa', 'beli', 'tiket', 'dg', 'mudah', 'lancar', 'terus', 'ui', 'nya', 'yg', 'diperbaiki', 'jg', 'lebih', 'keren', 'lebih', 'baik', 'dari', 'versi', 'yg', 'lama', 'versi', 'yg', 'baru', 'bagus', 'banget', 'performanya']"
316,kai pancen oke,"['kai', 'pancen', 'oke']"
255,setelah di update malah makin mudah untuk metode pembayaran dpt lewat ovo link aja dana,"['setelah', 'di', 'update', 'malah', 'makin', 'mudah', 'untuk', 'metode', 'pembayaran', 'dpt', 'lewat', 'ovo', 'link', 'aja', 'dana']"
505,setelah di update ke fitur baru jadi lemot bgt,"['setelah', 'di', 'update', 'ke', 'fitur', 'baru', 'jadi', 'lemot', 'bgt']"
589,kualitasnya lebih baik untuk baru di update saya mau pesan tiket juga makin mudah sudah tidak eror dan lemot,"['kualitasnya', 'lebih', 'baik', 'untuk', 'baru', 'di', 'update', 'saya', 'mau', 'pesan', 'tiket', 'juga', 'makin', 'mudah', 'sudah', 'tidak', 'eror', 'dan', 'lemot']"
190,sejak diupdate malah makin mudah aplikasinya ga lemot lagi mudah sekali ketika cek tiket dan ketika menyelesaikan step by step setelah isi data penumpang update terbaru ini sangat membantu saya puas,"['sejak', 'diupdate', 'malah', 'makin', 'mudah', 'aplikasinya', 'ga', 'lemot', 'lagi', 'mudah', 'sekali', 'ketika', 'cek', 'tiket', 'dan', 'ketika', 'menyelesaikan', 'step', 'by', 'step', 'setelah', 'isi', 'data', 'penumpang', 'update', 'terbaru', 'ini', 'sangat', 'membantu', 'saya', 'puas']"
367,setelah di update malah makin mudah untuk metode pembayaran dpt lewat ovo link aja dana,"['setelah', 'di', 'update', 'malah', 'makin', 'mudah', 'untuk', 'metode', 'pembayaran', 'dpt', 'lewat', 'ovo', 'link', 'aja', 'dana']"
541,pake aplikasi dulu setiap mau pesan tiket sering gagal tapi diaplikasi sekarang selalu berhasil dna lebih cepet juga tidak lemot,"['pake', 'aplikasi', 'dulu', 'setiap', 'mau', 'pesan', 'tiket', 'sering', 'gagal', 'tapi', 'diaplikasi', 'sekarang', 'selalu', 'berhasil', 'dna', 'lebih', 'cepet', 'juga', 'tidak', 'lemot']"
321,tampilan ok pemesanan cepat lgsung dapat,"['tampilan', 'ok', 'pemesanan', 'cepat', 'lgsung', 'dapat']"
94,lemot saat masuk menu saat lemot kadang akun sudah log out lalu saat masuk lagi sudah log in,"['lemot', 'saat', 'masuk', 'menu', 'saat', 'lemot', 'kadang', 'akun', 'sudah', 'log', 'out', 'lalu', 'saat', 'masuk', 'lagi', 'sudah', 'log', 'in']"
180,versi terbaru tapi makin buruk login via email dan no hp tetap aja muter sampe berkecambah,"['versi', 'terbaru', 'tapi', 'makin', 'buruk', 'login', 'via', 'email', 'dan', 'no', 'hp', 'tetap', 'aja', 'muter', 'sampe', 'berkecambah']"
527,sudah update bukannya makin bagus malah jadi semakin membuat emosi saat pembayaran menggunakan wallet jadi susah sekali password ovo yang saya punya tidak bisa muncul dan dikatakan pembayaran gagal padahal saya sudah update ovo kesel banget lebih bagus kai access versi lama,"['sudah', 'update', 'bukannya', 'makin', 'bagus', 'malah', 'jadi', 'semakin', 'membuat', 'emosi', 'saat', 'pembayaran', 'menggunakan', 'wallet', 'jadi', 'susah', 'sekali', 'password', 'ovo', 'yang', 'saya', 'punya', 'tidak', 'bisa', 'muncul', 'dan', 'dikatakan', 'pembayaran', 'gagal', 'padahal', 'saya', 'sudah', 'update', 'ovo', 'kesel', 'banget', 'lebih', 'bagus', 'kai', 'access', 'versi', 'lama']"
350,parah enak versi dulu dulu gabingung mau liat tiket yang udah dipesan dimana sekarang kebanyakan printilan yang ga guna banget sumpahhhh,"['parah', 'enak', 'versi', 'dulu', 'dulu', 'gabingung', 'mau', 'liat', 'tiket', 'yang', 'udah', 'dipesan', 'dimana', 'sekarang', 'kebanyakan', 'printilan', 'yang', 'ga', 'guna', 'banget', 'sumpahhhh']"
456,aplikasi guna klo bisa meng operasikan aplikasi mending offline aj malah di tiadakan offline,"['aplikasi', 'guna', 'klo', 'bisa', 'meng', 'operasikan', 'aplikasi', 'mending', 'offline', 'aj', 'malah', 'di', 'tiadakan', 'offline']"
605,bagus nih tampilan enak diliat tapi di gua gak lemot kok tampilannya enteng juga apk nya ga berat,"['bagus', 'nih', 'tampilan', 'enak', 'diliat', 'tapi', 'di', 'gua', 'gak', 'lemot', 'kok', 'tampilannya', 'enteng', 'juga', 'apk', 'nya', 'ga', 'berat']"
5,pake aplikasi dulu setiap mau pesan tiket sering gagal tapi diaplikasi sekarang selalu berhasil dna lebih cepet juga tidak lemot,"['pake', 'aplikasi', 'dulu', 'setiap', 'mau', 'pesan', 'tiket', 'sering', 'gagal', 'tapi', 'diaplikasi', 'sekarang', 'selalu', 'berhasil', 'dna', 'lebih', 'cepet', 'juga', 'tidak', 'lemot']"
45,aplikasi baru alhamdulillah lancar mau pesen tiket ka lokal jadi lebih gampang,"['aplikasi', 'baru', 'alhamdulillah', 'lancar', 'mau', 'pesen', 'tiket', 'ka', 'lokal', 'jadi', 'lebih', 'gampang']"
311,lancar banget tdk kendala wktu mau pembayaran malah jadi efektif,"['lancar', 'banget', 'tdk', 'kendala', 'wktu', 'mau', 'pembayaran', 'malah', 'jadi', 'efektif']"
412,lancar banget tdk kendala wktu mau pembayaran malah jadi efektif,"['lancar', 'banget', 'tdk', 'kendala', 'wktu', 'mau', 'pembayaran', 'malah', 'jadi', 'efektif']"
485,fiturny banyak sepaket lemotnya juga minta ampun,"['fiturny', 'banyak', 'sepaket', 'lemotnya', 'juga', 'minta', 'ampun']"
16,udah update ui yang baru tapi kualitas makin buruk mau lihat jadwal krl dari jalur rangkas tanah abang aja gak bisa,"['udah', 'update', 'ui', 'yang', 'baru', 'tapi', 'kualitas', 'makin', 'buruk', 'mau', 'lihat', 'jadwal', 'krl', 'dari', 'jalur', 'rangkas', 'tanah', 'abang', 'aja', 'gak', 'bisa']"
48,bagus lancar,"['bagus', 'lancar']"
595,sebelumnya saya sudah beli tiket pake aplikasi lama trus saya cek di aplikasi tiket saya ilang tuh pertanggungjawabannya gimana,"['sebelumnya', 'saya', 'sudah', 'beli', 'tiket', 'pake', 'aplikasi', 'lama', 'trus', 'saya', 'cek', 'di', 'aplikasi', 'tiket', 'saya', 'ilang', 'tuh', 'pertanggungjawabannya', 'gimana']"
561,solusi pembelian tiket kereta api yang mudah,"['solusi', 'pembelian', 'tiket', 'kereta', 'api', 'yang', 'mudah']"
3,tampilan yg semakin memudahkan,"['tampilan', 'yg', 'semakin', 'memudahkan']"
357,aplikasinya kebanyakan fiture jembot kebanyakan kreatif aplikasinya sampe gabisa di pakai,"['aplikasinya', 'kebanyakan', 'fiture', 'jembot', 'kebanyakan', 'kreatif', 'aplikasinya', 'sampe', 'gabisa', 'di', 'pakai']"
465,setelah update gak ada masalah login aman cek fitur lain aman aplikasi nya lebih smooth padahal hpku kentang lho,"['setelah', 'update', 'gak', 'ada', 'masalah', 'login', 'aman', 'cek', 'fitur', 'lain', 'aman', 'aplikasi', 'nya', 'lebih', 'smooth', 'padahal', 'hpku', 'kentang', 'lho']"
407,aplikasinya mempermudah dan bagus,"['aplikasinya', 'mempermudah', 'dan', 'bagus']"
496,saya senang dengan pembaruan aplikasi ini karena di aplikasi kai accesa saat ini saya bisa melakukan update no hp karena di aplikasi sebelumnya tidak bisa dan sering gagal di tambah fitur terbaru nya yg sangat membantu pengguna nya buat performanya juga makin canggih dan makin cepet,"['saya', 'senang', 'dengan', 'pembaruan', 'aplikasi', 'ini', 'karena', 'di', 'aplikasi', 'kai', 'accesa', 'saat', 'ini', 'saya', 'bisa', 'melakukan', 'update', 'no', 'hp', 'karena', 'di', 'aplikasi', 'sebelumnya', 'tidak', 'bisa', 'dan', 'sering', 'gagal', 'di', 'tambah', 'fitur', 'terbaru', 'nya', 'yg', 'sangat', 'membantu', 'pengguna', 'nya', 'buat', 'performanya', 'juga', 'makin', 'canggih', 'dan', 'makin', 'cepet']"
320,dalam proses pemesanan tiket lebih mudah dan tdk memakan waktu memakan wkatu lama lebih baik daripada versi yang dulu,"['dalam', 'proses', 'pemesanan', 'tiket', 'lebih', 'mudah', 'dan', 'tdk', 'memakan', 'waktu', 'memakan', 'wkatu', 'lama', 'lebih', 'baik', 'daripada', 'versi', 'yang', 'dulu']"
225,tambah lemot fitur nambah tapi sistem gak support,"['tambah', 'lemot', 'fitur', 'nambah', 'tapi', 'sistem', 'gak', 'support']"
26,setelah update malah lemot susah melakukan pemesanan tolong diperbaiki,"['setelah', 'update', 'malah', 'lemot', 'susah', 'melakukan', 'pemesanan', 'tolong', 'diperbaiki']"
450,update terbaru tampilan terbaru bukanya memperbaiki malah mempersulit tiket udah habis ngapain masih pada nongol lbh suka tampilan yg lama simpel dan tidak beribet,"['update', 'terbaru', 'tampilan', 'terbaru', 'bukanya', 'memperbaiki', 'malah', 'mempersulit', 'tiket', 'udah', 'habis', 'ngapain', 'masih', 'pada', 'nongol', 'lbh', 'suka', 'tampilan', 'yg', 'lama', 'simpel', 'dan', 'tidak', 'beribet']"
263,aplikasi update terbaru bagus tp saran baikny harga tiket yg sdh habis terjual taruh paling bawah seperti aplikasi sebelumnya supaya gx bingung klu skrang kirain msh ada tiketny ternyata zonk,"['aplikasi', 'update', 'terbaru', 'bagus', 'tp', 'saran', 'baikny', 'harga', 'tiket', 'yg', 'sdh', 'habis', 'terjual', 'taruh', 'paling', 'bawah', 'seperti', 'aplikasi', 'sebelumnya', 'supaya', 'gx', 'bingung', 'klu', 'skrang', 'kirain', 'msh', 'ada', 'tiketny', 'ternyata', 'zonk']"
50,cepat senyap simpel joooooooozzz berangkat,"['cepat', 'senyap', 'simpel', 'joooooooozzz', 'berangkat']"
